,id,username,subservice_name,value,startdate,context_value,context_name
629,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,GeneralResearcher,role
630,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,GeneralResearcher,role
631,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,GeneralResearcher,role
632,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,t2,shift
633,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,t2,shift
634,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,t2,shift
635,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,t2,shift
636,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,GeneralResearcher,role
637,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,GeneralResearcher,role
638,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,GeneralResearcher,role
639,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,GeneralResearcher,role
640,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,GeneralResearcher,role
